business_id,date,review_id,stars,text,type,user_id,cool,useful,funny,sentiment,sentiment_label
sCv1wUWJhFmQEMw3A4lwXQ,2011-10-11,3gBIEXa78N4tpzGj3NFNzw,3,bad usually leave pretty happy full,review,YPmQEVEFZ0EwiDNJFVo2Sg,0,0,0,Positive,2
QAUDLYNxhHGdUn5YP7au_w,2012-10-02,Uu9F8_mkuxCq6YVCwLCsaQ,4,closed china star closed,review,ikm0UCahtK34LbLCEw4YTw,0,1,0,Negative,0
gpyWGG0U-yqnVKru6y8fNQ,2011-10-21,PWv4dlKRiHu7tlFzDA7G4A,5,special medical practice customer service attention detail hardly ever see doctor office anymore started seeing dr ross osteopathic manipulation back surgeries given tremendous relief highly recommend omt rather chiropractic treatment since works tissue muscles well bones anyways listens takes time treat whole body unlike doctors one hand door knob speak saw naturopath past saw cheryl p first time day took lot time going blood work line line please suggested supplements knew things learned naturopath actually knew supplements naturopath really pleased great office everyone like family also treat like part family make children feel comfortable tons mickey mouse figures videos watch nurses always loved daughter since baby make sure us productive appointment highly recommend office,review,ndDCHB7BGLklzzojEW4i6Q,1,1,0,Positive,2
hyff2JyqQgf85MaJZslHCg,2007-12-11,YAqT_Y8UNjZQGkieq8ZHwQ,4,wrote review place back mid september gave stars fuck thinking food fucking brilliant especially chain amazing burgers diablo chicken pasta dish die cornbread actually good fucking hate cornbread yet scarf shit like crack chips salsas great job still convinced also unimpressed sides come mains come place eat sides said margaritas awesome fuck though make sure ride home else go see movie sober atmosphere low end upscale pretty nice cozy kinda dark inside bit generic generic better flashy ugly distracting service upscale well usually pretty pleased offer free valet parking customers perfect charge arm leg parking structure old review reference great margaritas really strong tasty location busy ever seems perhaps fat tuesdays around corner much competition good place grab strong margarita heading movies something food inspire eat appetizers far mainly chips salsa salsa sucks also got competition macayos street help know place stay business much longer unless gets busier could times though,review,Cp-PV8rsypbO-xBrQ6KmQg,4,3,0,Positive,2
cIPzndsbagQGj9U1sLqLtA,2012-07-02,wSX8FEXtUYQRkCPrAens9Q,4,love goober deliver direct door affordable convenient include free bones order reason rate star several times call let know product ordered online,review,focPnXD_bcIj1cDbcTbFxA,0,0,0,Positive,2
vlEsxOtkCrStCb52gJhG5w,2012-04-24,IoZjPWk2Xx6HiEXZD9TAug,5,best prices huge selection love single bottles beer isle mix match pack beer favorite beers find,review,5jO2RMO-MYZDWTIYzr3dSA,0,1,0,Positive,2
RYZ08XAToBaN-bS5HHVEhQ,2011-04-13,ihS3vJGm-437Nd4xHJMyiw,4,met group people great craft beer selection ordered old world salad w house dressing excellent enough feed people murphy pizza applewood smoked bacon onions w thin crust wood fired awesome pizza rest group got various pizzas loved everything waitress great took good care us,review,LXWAXIeYFIdgd2JVPF-9qA,4,4,2,Positive,2
7LuKiasIyGUEo7uipN10Eg,2011-08-12,jouRCLiFuAHJQ_DQMaHx8Q,4,first thing felt compelled write review android ipad app state mokis closed mobile yelp place defiantly open second decided give try early friday dinner evening people dining restaurant quite people staff evening dining room pretty well decorated thought would giving faux hawaiian feel seeing people time gave hope good meal asked lady manning counter good took bit time walk menu emphasizing plate lunches decided try combo would get variety elected terriyaki beef kalua pork took side potato mac got meal go arriving home meal sat minutes unboxed ready enjoy considering fact everything pretty good condition potato mac bit room temperature cold rice stayed warm pork moist really flavorful beef sweet tender dined places offering plate lunches past potato mac probably sold much meats return potato mac tend pretty flat flavor find hawaiian garnish excited get flavor right amount dry many potato mac wet felt perfect give fish dishes try future report really enjoyed experienced well give second probably pass,review,-nkYxSyYTQNIlj_D3fJGag,0,3,0,Positive,2
Om3WtcK5qgwEW5-CojPMxw,2011-12-15,AX4u1XaFo6hXsK4-2YZa7A,5,old location current reviews look karen kreamery cafe posted new location please give chance know owners love supporting good local business great ice cream super cute store extremely clean ice cream good service always great location fun although little way prices reasonable would rather support locally owned business pay mcdonald prices less cold stone prices plan visiting summer bring suits kids nice little splash area right next big playground karen kreamery located big park sports facility also medium sized skate park usually make fun outing family loves place support local businesses,review,E_1N6H102rr1YdZAakDLYg,0,0,0,Positive,2
9Vu9KhK2-kBSM-FXvxXGNg,2011-09-17,O--Ov0YCveF9hl35eru6Rg,4,like pei wei good want something fast main reason review today say amazing manager location came lunch busy line door arguments someone stealing seat unhappy customer complaining seat saved waited line wanted comped dumb ask mean deal people busy manager dealt professionally next line act rushed helpful told like ordered tell would get something new work restaurant business much higher priced place manager awesome good job man,review,hE8cu6qYG474Gd2B9_qqog,0,0,0,Positive,2
2ceeU8e3nZjaPfGmLwh4kg,2010-03-24,-04V-J248jjwibqilfLePA,4,tasty standard bar food great bar service sweet servers time huge awesome patio cherry top mill ave best spot beautiful spring afternoon arizona else could possibly need,review,NsIoM2PlaL28E-jbrs4Zlw,0,0,0,Positive,2
dzncF6n6MHJLXUo4_J6eig,2012-01-06,jMVxc5mZXK3MXfVUfUkIHA,5,around great food true texas brisket experience meat great flavor tasty sides add variety offerings forget sheet cake dessert back read another review talking wings wings get reviews right people,review,JCx3wTsBcN91i7uF1RM-aA,0,0,0,Positive,2
ChmqODwuYP1ewjmWXtxtsg,2010-08-02,8aftQwExSE9ZP8csK0pehw,3,nee house well wish would get concept customer service tend feel second rate go dinner really like food attempts dining crappy service decided best take food pretty good super quick come take happy say picked order yesterday girl front actually smiled chatted processing order,review,VlPalcT0hoEWwdUlEfKHwQ,1,1,0,Positive,2
cjjZt2oOkk0F152RkQMfQw,2011-01-12,yVzM9GuUSSkD6NHLjqzeBQ,4,coach house favorite dive bar bar reminds almost every shit hole upper peninsula michigan great little spot throw back beers rough day drinks cheap staff friendly plenty games play tv watch never would definitely check,review,Ofxlhi_HKp7myFDpwg9aIA,0,0,0,Positive,2
1CNKe3H07sLu6rigOpAYsg,2011-11-23,MbBL1-CrkE-RteMYe4y7JA,3,say huge fan b food typically couple beers remind husband good ski ball overall cool vibe many different games play drinks affordable beat location tempe marketplace,review,sPEFql7fLp0oouFxnooGpQ,0,0,0,Positive,2
Tsff0UUVgrnawjI_xd2cKg,2012-05-26,ty9eckTsSzGdjnyGFk4vPA,4,serious craving roti glad found place small menu selection exactly wanted serving tax enough meals know go great meal leftovers noteworthy place bring uncle j trini comes visit,review,uj2fHfOZ8_tR5kFGl9sV0Q,0,1,0,Positive,2
F3SEkW6v2LJ5y6Ldo5pPaw,2011-04-18,GU8qqwr2ufzGzsisc5VT5w,5,neighborhood chinese restaurant family staple personaly like roasted peking duck shrimp lo mein good fast friendly service msg lunch specials week awesome,review,KVYEjEFmaUd8bLJNnoj6uw,2,1,0,Positive,2
xI0UZH734lJtm39DbLf-Bw,2010-01-19,zdslxeH4T2MhkDtE79RRnw,1,second visit arriba believe choice spent first years life southern new mexico miss food like crazy especially green chile walk arriba new mexico new mexico dishes named cities landmarks state told waitress new mexico green chile sauce pork said well say really new mexican walked first time mentioned manager got exact reaction also asked could get side plain green chile told times super nice trying start friendly conversation interactions better review far vegetarian eat pork beef like also ask red chile sauce fan maybe porkless amazing speak ordered santa fe chicken salad iceberg lettuce slimy greens cooked onions bell peppers mushy tomatoes half melted greasy cheese clumps dry chicken piled shell yuck delicious fresh chips guacamole two cent happy hour margaritas would unhappy definitely ever back time mean,review,AjmdjjXYHrLgFjaSd2zx-g,2,3,1,Positive,2
ntN85eu27C04nwyPa8IHtw,2009-11-11,ZC4dA0KenvqDN3Ih--nwNw,3,went sunday afternoon wait mins people waited everyone keeps talking man starving death seated ham cheese omelet everyone shared order waffle everyone else omelet good waffles light fluffy good die personally think hyped good breakfast food great,review,_PzSNcfrCjeBxSLXRoMmgQ,0,2,0,Positive,2
xdwPHc25l7_roZ9Kfea13w,2009-07-11,Mzn47QcxO88k60qgXiO0Kg,1,sadly disappointed passed lola uncountable number times time thought needed try finally tonight terribly disappointed anyone firefly las vegas comparison sangria decent nothing special tapas atmosphere busy service sucked unique cool environment,review,hFP7Si9jvdOUmmMesg4ghw,0,0,0,Negative,0
weCbIA8mCkVw7zmxPNT5sA,2009-11-14,VIWkzqhxIvtu58u35YeLDw,4,older restrant good food,review,SzpPsfGGviCt_IURJMNs4w,0,0,0,Positive,2
KS2w8ychyieJbUqRa6kCHw,2009-08-18,CMe1I7gom1KiG3TuJi4pxw,4,love place marijuana theme kid friendly though dont bring kids bring home subs really tasty theme adults hilarious people friendly reasonably priced also potato salad fantastic,review,4mILqmATFktvFYWqrpRAUg,1,2,1,Positive,2
Mng1FUcW-xRSdsDkowQm2Q,2008-11-14,qFPgS7gCTA2zM6vk937M8Q,5,used shop constantly live right across street still make drive even though prices higher safeway staff rocks need certain type wine know find need spice covered every employee courteous importantly speaks fluent english deli rocks socks always fresh always tasty purchased dinners never disappointed ready cook stuff delicious mood kind meat stuffed vegetable cheese place also loved fresh food cooked every day right store bbq massive sunday omelets choices plenty cheap certainly get money worth go early want breakfast run quick buy good beer bottle dogfish head rocks,review,rV-B4sIzTbnvsYZZi2Nyrw,2,2,1,Positive,2
b1d8nKDgizi3K8Jw6llksw,2011-02-14,rudZ-SWNx8x9bRIgWxeihw,5,since moving arizona selected fry new grocer happy choice immediately signed vip card love seeing many savings listed receipt every trip especially happy moved closer frys open hours even shopping wee hours morning expect see nocturnal asu students interactions staff pleasant enjoyable,review,rC3JBdYGn4l7opz5tSFs9g,0,2,0,Positive,2
HEI4WFai9zoixD5GhCnbeg,2012-07-09,8TBgbLGmeS0OLkmohx4pIA,3,read reviews yelp thought give chang chinese buffet try star rating expecting star quality food well good could better first atmosphere pretty nice almost felt like cheers everyone knew name even though know anyone everyone talked one another v corner drew everyone attention could tell regulars front closest v food fresh shrimp fresh tasty rice also seasoned probably tasted almost good back east chinese food brown orange chicken good little hard moist juicing like wanted chicken dry flavors well dry inside seems like heating lamp long sweet sour soup good tasted much better egg drop soup good though spare ribs bad also little dry bad chicken egg foo yung good hockey puck shaped watery taste like real egg foo yung everything else pretty average price bad would go back eat could rice shrimp pretty much stars food atmosphere service cleanliness place clean service decent star restaurant barely star think wife gave stars go find certain foods like probably worth go back eat much want particular foods skip bad stuff eat good tasting foods buffets run place could gem food gets better,review,Ts6UNH4LQp4YIwATf-cqnw,1,1,0,Positive,2
